dataset_index,sid,season,name,detector,newfoundland_relevant,minimum_distance_to_newfoundland_km,closest_fraction_along_post_track,closest_at_track_endpoint,post_recurvature_duration_hours,recurv_index,recurv_time,recurv_lat,recurv_lon,pre_u_kmh,post_u_kmh,post_v_kmh,delta_u_kmh,nature_at_recurvature,status_at_recurvature
6618,1962180N32282,1962,NOT_NAMED,velocity,True,0.0,0.6671241981059892,False,126.0,8,1962-07-01 00:00:00,35.0,-75.69999694824219,-1.1601984753652679,17.811946269527105,1.8532558469923626,18.972144744892372,TS,TS
6662,1962272N15311,1962,DAISY,velocity,True,101.36733198238755,0.991626496359088,False,90.0,25,1962-10-05 12:00:00,26.999998092651367,-69.5999984741211,-6.305034075592415,6.788347449044908,25.945484651126122,13.093381524637323,TS,HU
6666,1962287N23287,1962,ELLA,velocity,True,24.186072752550313,0.46741148017889916,False,156.0,18,1962-10-18 18:00:00,30.200002670288086,-76.0,-2.418787807954713,9.553671035880708,4.169799144796387,11.97245884383542,TS,HU
6756,1963213N11321,1963,ARLENE,velocity,True,482.60558113810123,0.45317052574492295,False,144.0,29,1963-08-08 00:00:00,27.500001907348633,-70.4000015258789,-3.758603021610347,7.729796251178041,8.339607126571583,11.488399272788389,TS,TS
6760,1963232N11313,1963,BEULAH,velocity,True,375.5259808856047,0.25641115485026017,False,342.0,22,1963-08-25 12:00:00,26.600000381469727,-60.29999542236328,-2.5205931051525283,8.001503712701378,23.165609717616423,10.522096817853907,TS,HU
6793,1963291N26288,1963,GINNY,velocity,True,281.35738101142084,1.0,True,126.0,29,1963-10-25 00:00:00,30.399999618530273,-79.69999694824219,-4.45210296146823,5.886961392248395,9.72955784879465,10.339064353716626,TS,HU
6876,1964234N13316,1964,CLEO,velocity,True,219.8334363066302,0.6108846666429885,False,282.0,38,1964-08-30 06:00:00,33.400001525878906,-82.0999984741211,-3.12438659739051,6.840632382219113,10.192854136585105,9.965018979609622,TS,TS
6883,1964242N14343,1964,DORA,velocity,True,0.0,0.916825188683399,False,102.0,57,1964-09-11 18:00:00,30.700000762939453,-84.69999694824219,-7.206450487544973,5.139275205265795,4.169807981775211,12.345725692810767,TS,TS
6887,1964248N18324,1964,ETHEL,velocity,True,417.07171845441275,0.4841020779815151,False,126.0,32,1964-09-12 06:00:00,30.299999237060547,-67.19999694824219,-4.056846282285971,8.947449121928328,17.605859850596968,13.004295404214298,TS,HU
6893,1964257N15316,1964,GLADYS,velocity,True,0.0,0.9527343706219887,False,54.0,38,1964-09-22 18:00:00,34.20000076293945,-72.19999694824219,-7.733803687272543,5.560355383425115,16.215926802331506,13.294159070697658,TS,HU
7024,1965247N36306,1965,NOT_NAMED,velocity,True,498.2151842585454,0.5476055857344845,False,90.0,15,1965-09-07 18:00:00,37.5,-60.70000076293945,-11.855448788531426,10.743129008209909,1.3899330482654624,22.598577796741335,TS,TS
7101,1966194N17303,1966,CELIA,velocity,True,0.0,0.861508204789008,False,78.0,24,1966-07-19 00:00:00,25.399999618530273,-76.5,-0.4230856859193061,11.507110921957096,16.215926802331474,11.930196607876402,TS,TD
7279,1967241N16324,1967,ARLENE,velocity,True,289.28022388478627,0.6077443232240364,False,84.0,18,1967-09-02 06:00:00,33.20000076293945,-56.79999923706055,-15.5488876453058,7.34604057833033,27.798731661139662,22.89492822363613,TS,TS
7286,1967248N15341,1967,CHLOE,velocity,True,570.8799431674785,0.18038765553608832,False,132.0,46,1967-09-16 06:00:00,36.70000076293945,-57.79999923706055,-7.676777648748962,9.57078337343118,18.995792898862398,17.247561022180143,TS,HU
7318,1967287N27289,1967,NOT_NAMED,velocity,True,344.7460678785105,1.0,True,48.0,12,1967-10-17 06:00:00,32.0,-73.5,-6.401411544058592,11.181826513942225,30.115292632901337,17.583238058000816,SS,SS
7449,1968288N14280,1968,GLADYS,velocity,True,223.26150245524812,1.0,True,84.0,19,1968-10-18 06:00:00,27.0,-84.19999694824219,-2.085936961834034,6.949604839515812,8.339624800529188,9.035541801349847,TS,HU
7519,1969206N09333,1969,ANNA,velocity,True,463.69997935644966,0.8635907381503471,False,60.0,32,1969-08-02 06:00:00,29.89999771118164,-74.0999984741211,-21.066302246264364,6.004282899410364,30.578615431628208,27.070585145674727,TS,TD
7532,1969226N18280,1969,CAMILLE,velocity,True,411.1059570184948,1.0,True,96.0,18,1969-08-18 12:00:00,32.0,-89.9000015258789,-6.453599590936095,7.091043906035311,23.165609717616405,13.544643496971407,TS,HU
7533,1969227N13325,1969,DEBBIE,velocity,True,35.31851066685419,0.4202836508529319,False,156.0,26,1969-08-21 00:00:00,26.600000381469727,-64.9000015258789,-18.068115640704754,8.469809020143497,17.142545888848847,26.53792466084825,TS,HU
7574,1969281N20292,1969,KARA,velocity,True,420.387693120833,0.724580854779506,False,234.0,8,1969-10-09 12:00:00,25.799997329711914,-73.5999984741211,-5.5779600324543,6.5657353529167,14.362688629296732,12.143695385371,TS,TS
7679,1970220N14342,1970,NOT_NAMED,velocity,True,110.04819481222692,0.5264562262693739,False,198.0,36,1970-08-16 12:00:00,30.000001907348633,-78.69999694824219,-13.072135037487318,8.114887244426376,22.2389729571414,21.18702228191369,TS,TS
7845,1971216N31297,1971,NOT_NAMED,velocity,True,278.40234146026904,0.5473374731368943,False,72.0,4,1971-08-04 12:00:00,33.5,-65.0,-5.90517468268053,18.515169537030165,27.798731661139662,24.420344219710692,TS,TD
8010,1972243N29282,1972,CARRIE,velocity,True,289.51760535446846,1.0,True,60.0,18,1972-09-03 00:00:00,37.900001525878906,-71.19999694824219,-7.460368096822839,6.010317928869131,16.679214253143137,13.47068602569197,TS,TS
8182,1973289N16278,1973,GILDA,velocity,True,1.0929128730330788,0.6462353566353035,False,168.0,27,1973-10-23 00:00:00,25.60000228881836,-75.69999694824219,0.0,5.006228121087673,1.8532381730347576,5.006228121087673,TS,TD
8304,1974239N27291,1974,BECKY,velocity,True,551.187644549279,0.6385398887823325,False,138.0,4,1974-08-27 12:00:00,30.000001907348633,-69.80000305175781,-3.2742517022875792,5.114307412256775,12.509423945325574,8.388559114544353,TS,TD
8310,1974246N27292,1974,DOLLY,velocity,True,389.27905567449864,1.0,True,42.0,4,1974-09-03 18:00:00,30.200002670288086,-72.0,-16.710276921843942,5.100891369386901,35.21171086421508,21.811168291230842,TS,TS
8415,1975205N26292,1975,BLANCHE,velocity,True,239.50082189382613,1.0,True,72.0,7,1975-07-25 18:00:00,29.89999771118164,-74.9000015258789,-13.923498866914139,10.468031764337084,19.922438496316172,24.39153063125122,TS,TD
8454,1975261N18327,1975,FAYE,velocity,True,499.4840914746874,0.5244444987865113,False,54.0,36,1975-09-27 06:00:00,34.400001525878906,-65.19999694824219,-17.058738861529058,16.96515921102144,25.01884789065115,34.023898072550494,TS,HU
8455,1975266N10325,1975,GLADYS,velocity,True,103.59346184263332,0.6872428434424361,False,60.0,35,1975-10-01 12:00:00,27.900001525878906,-72.4000015258789,-18.725783924650536,9.922562012046077,34.285091777697694,28.648345936696614,TS,HU
8748,1977287N27297,1977,EVELYN,velocity,True,0.0,0.8862215467466041,False,30.0,4,1977-10-14 18:00:00,35.900001525878906,-64.4000015258789,-6.204666803447929,17.89639888154259,53.280920024475336,24.10106568499052,TS,TS
8853,1978242N26300,1978,ELLA,velocity,True,67.32426961092926,0.7940618164119834,False,72.0,14,1978-09-02 12:00:00,31.600000381469727,-73.30000305175781,-5.947401476043721,6.234891540046247,10.192862973563932,12.182293016089968,TS,HU
8973,1979213N17306,1979,NOT_NAMED,velocity,True,0.0,0.7202985464759639,False,60.0,14,1979-08-04 00:00:00,33.5,-68.5,-4.024391601025773,7.25672250043236,32.43185360466295,11.281114101458133,TS,TD
8985,1979238N12324,1979,DAVID,velocity,True,0.0,0.8443619870153786,False,72.0,42,1979-09-05 00:00:00,32.5,-81.0999984741211,-2.423929840072993,6.034511810054605,23.628914842385687,8.458441650127599,TS,HU
9099,1980245N16322,1980,GEORGES,velocity,True,192.1677930174002,0.849530097152328,False,66.0,20,1980-09-06 00:00:00,29.69999885559082,-70.0,-17.180463668510995,8.172278761937553,21.775685506329737,25.35274243044855,SS,SD
9216,1981244N30287,1981,EMILY,velocity,True,425.2320791800455,0.5874738058103366,False,204.0,12,1981-09-03 12:00:00,35.0,-65.80000305175781,-5.251457172301989,14.828841815462487,5.559749867019469,20.080298987764476,TS,TS
9339,1982257N20291,1982,DEBBY,velocity,True,95.0254432726645,0.5537533956094799,False,138.0,6,1982-09-15 00:00:00,25.600000381469727,-71.0,-0.0848735910630336,14.300012937728345,22.702304592847124,14.384886528791379,TS,HU
9546,1984253N29283,1984,DIANA,velocity,True,175.61514807166992,1.0,True,150.0,6,1984-09-10 00:00:00,29.700000762939453,-80.4000015258789,-4.864906076538875,5.1807046903204155,7.412988040054211,10.04561076685929,TS,TS
9561,1984281N24291,1984,JOSEPHINE,velocity,True,303.2284138693534,0.484849935803405,False,156.0,29,1984-10-14 12:00:00,36.599998474121094,-71.4000015258789,-0.3944175332961315,17.927704619747416,0.9266279234961814,18.322122153043548,TS,HU
9647,1985197N29296,1985,ANA,velocity,True,0.0,0.9731370380034728,False,48.0,7,1985-07-17 12:00:00,34.400001525878906,-67.30000305175781,-4.7267599561209215,10.47137630382707,29.651969834174434,15.19813625994799,TS,TS
9683,1985260N13336,1985,GLORIA,velocity,True,1.9194272482064016,0.6173864937814708,False,126.0,41,1985-09-26 18:00:00,31.399999618530273,-76.19999694824219,-12.998531517961752,12.418718628863047,48.64778924397325,25.4172501468248,TS,HU
9996,1988234N13339,1988,NOT_NAMED,velocity,True,561.8428156878722,1.0,True,42.0,37,1988-08-29 18:00:00,31.5,-72.0,-30.453456780776403,9.109207454679712,32.43185360466298,39.56266423545611,TS,TD
9997,1988235N15317,1988,CHRIS,velocity,True,134.16626782498167,1.0,True,48.0,29,1988-08-28 18:00:00,32.79999923706055,-81.0999984741211,-8.547622778147522,12.89119648645491,29.651987508132027,21.43881926460243,TS,TS
10122,1989212N15318,1989,DEAN,velocity,True,0.0,0.6213753263727115,False,60.0,26,1989-08-06 18:00:00,32.400001525878906,-65.0999984741211,-4.462879229906659,6.335189410059321,32.43185360466295,10.79806863996598,TS,HU
10143,1989243N12339,1989,GABRIELLE,velocity,True,345.45559755894675,1.0,True,54.0,47,1989-09-11 06:00:00,39.0,-62.0,-5.753855984670995,8.162247654104561,6.023054991788749,13.916103638775557,TS,TS
10148,1989254N13340,1989,HUGO,velocity,True,247.03439577735406,0.8016003515258041,False,78.0,47,1989-09-22 06:00:00,33.5,-80.30000305175781,-21.546123306652675,18.912558751233746,57.914024294041,40.45868205788642,TS,HU
10238,1990206N34285,1990,BERTHA,velocity,True,44.62428142777349,0.98091541117396,False,138.0,13,1990-07-27 18:00:00,28.80000114440918,-76.0,-5.648179553967486,7.293928218801394,3.7064940200271055,12.94210777276888,TS,TD
10256,1990236N13314,1990,GUSTAV,velocity,True,494.2126683210707,0.8416452762771254,False,84.0,26,1990-08-30 18:00:00,27.799999237060547,-57.79999923706055,-1.0507085458193324e-07,5.144671447212029,24.092237641112586,5.144671552282883,TS,HU
10280,1990279N36316,1990,LILI,velocity,True,0.0,0.9453184686892436,False,54.0,28,1990-10-13 06:00:00,33.20000076293945,-72.5,-15.936971866923756,10.424155086789945,22.238981794120225,26.3611269537137,TS,HU
10356,1991228N26286,1991,BOB,velocity,True,0.0,0.41768239471454993,False,264.0,8,1991-08-18 00:00:00,29.69999885559082,-77.0,-3.277204222547745,6.631453769113405,22.70229575586833,9.90865799166115,TS,HU
10391,1991302N44301,1991,NOT_NAMED,velocity,True,292.874149143921,1.0,True,48.0,12,1991-10-31 18:00:00,36.70000076293945,-71.5,-20.365083274289923,18.627341032128545,6.949682915284931,38.99242430641847,SS,SS
10522,1992297N26299,1992,FRANCES,velocity,True,408.91325246526594,0.4012786312198849,False,156.0,4,1992-10-23 12:00:00,28.299999237060547,-61.29999923706055,-2.07690360579549,10.0808460948152,10.656185772290831,12.15774970061069,TS,TS
10606,1993251N25293,1993,FLOYD,velocity,True,267.4951692598239,0.39216141552600586,False,108.0,4,1993-09-08 12:00:00,31.0,-69.80000305175781,-9.453797511535411,27.52985146656556,38.4549085964517,36.98364897810097,TS,TS
10708,1994229N11321,1994,CHRIS,velocity,True,235.49469207617702,1.0,True,42.0,22,1994-08-22 00:00:00,32.20000076293945,-62.79999923706055,-7.4658086115948175,7.788831997989009,26.408798612874232,15.254640609583827,TS,TS
10785,1995154N17276,1995,ALLISON,velocity,True,0.0,0.6487743339233328,False,150.0,7,1995-06-04 18:00:00,26.200000762939453,-86.19999694824219,-1.7227821522196403,9.708530942259102,20.849048745854763,11.431313094478742,TS,HU
10790,1995193N17305,1995,CHANTAL,velocity,True,346.96591827884674,0.5315836937299825,False,108.0,22,1995-07-17 12:00:00,29.30000114440918,-69.80000305175781,-4.126466297654338,6.637447036201859,19.922411985379785,10.763913333856198,TS,TS
10801,1995220N14329,1995,FELIX,velocity,True,79.46548726847385,0.42223657469268644,False,192.0,36,1995-08-17 00:00:00,35.29999923706055,-72.9000015258789,-10.734237698035258,5.220063558979245,6.94968291528493,15.954301257014503,TS,HU
10810,1995235N13311,1995,IRIS,velocity,True,497.8494699035744,0.3995489080704459,False,126.0,43,1995-09-02 06:00:00,26.600000381469727,-60.20000076293945,-5.844364165287791,6.41261810747541,35.211728538172686,12.256982272763201,TS,HU
10815,1995241N11333,1995,LUIS,velocity,True,0.0,0.6265270163088463,False,90.0,45,1995-09-09 00:00:00,27.100000381469727,-69.80000305175781,-7.508474013390634,10.200674251942402,34.2851006146765,17.709148265333035,TS,HU
10905,1996187N10326,1996,BERTHA,velocity,True,0.0,0.5509694724519245,False,120.0,29,1996-07-12 06:00:00,31.200000762939453,-78.5999984741211,-7.2490920503459515,6.122336515228644,25.48217068937805,13.371428565574597,TS,HU
10935,1996248N15319,1996,HORTENSE,velocity,True,76.8044088420875,0.9063134416783709,False,78.0,38,1996-09-13 00:00:00,25.899999618530273,-71.5,-1.7263110847584833,8.003529675504307,34.285100614676516,9.72984076026279,TS,HU
11150,1998232N15312,1998,BONNIE,velocity,True,238.96571544027796,0.705243665765268,False,102.0,30,1998-08-27 00:00:00,34.0,-77.69999694824219,-5.139605874340196,6.820725274255958,8.339615963550363,11.960331148596154,TS,HU
11154,1998236N13326,1998,DANIELLE,velocity,True,249.04530739347547,0.44470168052131187,False,192.0,28,1998-08-31 06:00:00,28.399999618530273,-74.30000305175781,-8.660913427760711,6.396342658911102,15.289307715814102,15.057256086671813,TS,HU
11283,1999251N15314,1999,FLOYD,velocity,True,0.0,0.7703792847491382,False,96.0,31,1999-09-15 12:00:00,29.30000114440918,-78.9000015258789,-10.729036927060498,8.07374965622315,29.65197867115323,18.80278658328365,TS,HU
11286,1999255N13336,1999,GERT,velocity,True,70.98293028823043,0.9757671230129539,False,60.0,38,1999-09-21 00:00:00,29.200002670288086,-62.89999771118164,-9.063406714446208,6.641096187666442,23.628906005406893,15.70450290211265,TS,HU
11398,2000260N15308,2000,HELENE,velocity,True,185.5655413890681,0.9336252248713146,False,96.0,25,2000-09-21 18:00:00,27.099998474121094,-87.0999984741211,-7.171952200365069,6.760535307778002,20.849057582833588,13.93248750814307,TS,TS
11475,2001235N18296,2001,DEAN,velocity,True,223.6632471276283,0.7437161170894699,False,126.0,7,2001-08-24 06:00:00,26.600000381469727,-70.69999694824219,-7.729193674017289,11.084852806101964,28.262045622887786,18.814046480119252,DS,LO
11481,2001245N13326,2001,ERIN,velocity,True,18.407313102194685,0.4334613207726911,False,144.0,37,2001-09-11 00:00:00,36.400001525878906,-65.69999694824219,-9.142077181406588,5.124534169967631,7.412988040054212,14.26661135137422,TS,HU
11489,2001255N26276,2001,GABRIELLE,velocity,True,79.74588617604108,0.6939652949192829,False,210.0,5,2001-09-13 00:00:00,25.10000228881836,-85.69999694824219,-4.598192909300819,6.702634662674722,1.3899242112866523,11.30082757197554,TS,TD
11496,2001265N25296,2001,HUMBERTO,velocity,True,488.35443758762506,0.7334833617055713,False,96.0,9,2001-09-23 18:00:00,31.900001525878906,-67.4000015258789,-2.8263609358101647,7.6441752903123135,18.53248777409312,10.470536226122478,TS,HU
11508,2001284N28297,2001,KAREN,velocity,True,194.92785879859377,1.0,True,72.0,6,2001-10-12 18:00:00,33.5,-66.30000305175781,-11.012129359993196,6.449600798344619,17.605859850596936,17.461730158337815,SS,SS
11599,2002252N29289,2002,GUSTAV,velocity,True,0.0,0.549366727964783,False,114.0,7,2002-09-10 06:00:00,33.0,-75.5,-11.429528238822366,9.39546201362592,17.60585985059694,20.824990252448288,SS,SS
11698,2003240N15329,2003,FABIAN,velocity,True,479.212471173409,0.4903147966261926,False,102.0,35,2003-09-05 12:00:00,30.100000381469727,-65.30000305175781,-6.194747372936104,11.064671148200837,27.335417699391588,17.25941852113694,TS,HU
11711,2003268N28298,2003,JUAN,velocity,True,260.55207365948013,0.9392028562277458,False,24.0,16,2003-09-28 12:00:00,38.5,-64.0999984741211,-4.864755015776566,5.373650045369164,52.35427442702154,10.23840506114573,TS,HU
11712,2003269N12322,2003,KATE,velocity,True,376.9494440379775,0.35188771416619685,False,102.0,40,2003-10-05 18:00:00,31.399999618530273,-56.400001525878906,-9.584895760140963,5.342715006812709,25.482179526356845,14.927610766953672,TS,HU
11785,2004214N30282,2004,ALEX,velocity,True,338.69967645109386,0.6645105882717358,False,108.0,6,2004-08-02 06:00:00,31.399999618530273,-79.4000015258789,-1.5795255526382304,7.848632981861111,7.412996877033006,9.42815853449934,TS,TS
11801,2004238N11325,2004,FRANCES,velocity,True,371.1239830515037,1.0,True,78.0,54,2004-09-07 12:00:00,32.0,-85.19999694824219,-5.974252558179518,7.650626909023259,18.995792898862398,13.624879467202778,TS,TD
11806,2004241N32282,2004,GASTON,velocity,True,80.94454678253052,0.6078895129296454,False,102.0,9,2004-08-29 18:00:00,33.5,-79.5999984741211,-3.1465354576492954,6.80122571852004,13.43606070580055,9.947761176169337,TS,TS
11884,2005185N18273,2005,CINDY,velocity,True,239.80219486894302,1.0,True,138.0,7,2005-07-05 12:00:00,26.39999771118164,-90.40000915527344,-8.079663508820733,6.024794638102714,20.385743621085467,14.104458146923447,TS,TS
11891,2005203N25285,2005,FRANKLIN,velocity,True,134.79670228888753,0.8688962119034578,False,198.0,4,2005-07-22 18:00:00,27.399999618530273,-76.69999694824219,-7.098442305684691,8.1098272043072,10.656176935312022,15.20826950999189,TS,TS
11898,2005217N13327,2005,IRENE,velocity,True,506.49010568381107,1.0,True,102.0,38,2005-08-14 06:00:00,32.099998474121094,-70.19999694824219,-7.976984084571372,5.71173913164274,16.679249601058373,13.688723216214111,TS,TS
11914,2005249N26281,2005,OPHELIA,velocity,True,0.0,0.3855759556030336,False,210.0,32,2005-09-14 06:00:00,32.900001525878906,-78.0,-0.3952929795056175,6.5334011343572564,7.412988040054181,6.928694113862874,TS,HU
11987,2006161N20275,2006,ALBERTO,velocity,True,0.0,0.5389975414959574,False,168.0,8,2006-06-12 06:00:00,25.799999237060547,-87.4000015258789,-1.3034792989975805,12.364656771304423,13.899365830569847,13.668136070302003,TS,TS
12021,2006247N14321,2006,FLORENCE,velocity,True,0.0,0.35987113593479486,False,192.0,29,2006-09-11 00:00:00,30.400001525878906,-66.19999694824219,-6.5767975585190985,8.134442289587163,20.849048745854763,14.711239848106262,TS,HU
12037,2006271N26307,2006,ISAAC,velocity,True,47.822826345702474,0.7621018365863008,False,54.0,14,2006-10-01 06:00:00,32.79999923706055,-60.20000076293945,-9.911119868374438,8.03135576731977,32.43185360466295,17.94247563569421,TS,HU
12213,2008241N19303,2008,HANNA,velocity,True,0.0,0.9543577664615388,False,66.0,35,2008-09-05 18:00:00,29.899999618530273,-78.69999694824219,-18.211411172142753,7.432990853575644,36.60166158643816,25.6444020257184,TS,TS
12224,2008269N21290,2008,KYLE,velocity,True,106.81528917260867,1.0,True,66.0,11,2008-09-27 18:00:00,33.29999923706055,-69.69999694824219,-4.409944555970173,10.771249324766815,38.454908596451695,15.181193880736988,TS,HU
12225,2008270N39325,2008,LAURA,velocity,True,471.0152357022609,0.24635306656341696,False,90.0,18,2008-09-30 12:00:00,40.599998474121094,-48.900001525878906,-4.363197972877597,6.700223793203065,23.62893251634331,11.063421766080662,TS,TS
12306,2009227N12328,2009,BILL,velocity,True,0.0,0.4163597243864848,False,84.0,29,2009-08-22 12:00:00,34.099998474121094,-68.80000305175781,-11.2256730743342,12.043049038454946,38.45492627040932,23.268722112789145,TS,HU
12402,2010236N12341,2010,EARL,velocity,True,0.0,0.8243004038543441,False,84.0,38,2010-09-02 12:00:00,30.10000228881836,-74.80000305175781,-13.218130066921091,5.311780716770465,27.798713987182072,18.529910783691555,TS,HU
12412,2010251N14337,2010,IGOR,velocity,True,0.0,0.6361802420398127,False,84.0,45,2010-09-19 12:00:00,29.600000381469727,-65.5999984741211,-9.463511485965906,5.376977793822595,25.482161852399223,14.840489279788502,TS,HU
12491,2011225N26302,2011,GERT,velocity,True,571.1251824347995,0.8359142777062113,False,66.0,7,2011-08-15 00:00:00,29.600000381469727,-63.29999923706055,-7.365054445036211,6.599173257987176,21.312362707602837,13.964227703023386,TS,TS
