dataset_index,sid,season,name,detector,newfoundland_relevant,minimum_distance_to_newfoundland_km,closest_fraction_along_post_track,closest_at_track_endpoint,post_recurvature_duration_hours,recurv_index,recurv_time,recurv_lat,recurv_lon,pre_heading_deg,post_heading_deg,heading_change_deg,nature_at_recurvature,status_at_recurvature
7519,1969206N09333,1969,ANNA,heading,True,463.69997935644966,0.8635907381503471,False,60.0,32,1969-08-02 06:00:00,29.89999771118164,-74.0999984741211,324.60803251378144,11.109015787787056,46.50098327400559,TS,TD
7532,1969226N18280,1969,CAMILLE,heading,True,411.1059570184948,1.0,True,96.0,18,1969-08-18 12:00:00,32.0,-89.9000015258789,344.4329417505593,17.019464394503963,32.586522643944704,TS,HU
7533,1969227N13325,1969,DEBBIE,heading,True,35.31851066685419,0.4202836508529319,False,156.0,26,1969-08-21 00:00:00,26.600000381469727,-64.9000015258789,305.67801164859645,26.29310990848935,80.61509825989287,TS,HU
7574,1969281N20292,1969,KARA,heading,True,420.387693120833,0.724580854779506,False,234.0,8,1969-10-09 12:00:00,25.799997329711914,-73.5999984741211,344.3585944709467,24.566956304019524,40.20836183307284,TS,TS
7679,1970220N14342,1970,NOT_NAMED,heading,True,110.04819481222692,0.5264562262693739,False,198.0,36,1970-08-16 12:00:00,30.000001907348633,-78.69999694824219,316.7567605999595,20.04676682390949,63.29000622395,TS,TS
7845,1971216N31297,1971,NOT_NAMED,heading,True,278.40234146026904,0.5473374731368943,False,72.0,4,1971-08-04 12:00:00,33.5,-65.0,332.98648917839455,33.665348841550696,60.67885966315612,TS,TD
8010,1972243N29282,1972,CARRIE,heading,True,289.51760535446846,1.0,True,66.0,17,1972-09-02 18:00:00,37.400001525878906,-71.0,323.7179554830764,10.80994424823605,47.09198876515961,TS,TS
8182,1973289N16278,1973,GILDA,heading,True,1.0929128730330788,0.6462353566353035,False,168.0,27,1973-10-23 00:00:00,25.60000228881836,-75.69999694824219,0.0,69.68612683966523,69.68612683966523,TS,TD
8304,1974239N27291,1974,BECKY,heading,True,551.187644549279,0.6385398887823325,False,138.0,4,1974-08-27 12:00:00,30.000001907348633,-69.80000305175781,346.7445970107427,22.236529080557975,35.49193206981528,TS,TD
8310,1974246N27292,1974,DOLLY,heading,True,389.27905567449864,1.0,True,36.0,5,1974-09-04 00:00:00,31.799999237060547,-72.5999984741211,322.5105228108865,24.037745445109895,61.52722263422339,TS,TS
8415,1975205N26292,1975,BLANCHE,heading,True,239.50082189382613,1.0,True,72.0,7,1975-07-25 18:00:00,29.89999771118164,-74.9000015258789,318.5269993756008,27.719199931130877,69.19220055553012,TS,TD
8454,1975261N18327,1975,FAYE,heading,True,499.4840914746874,0.5562851338623449,False,60.0,35,1975-09-27 00:00:00,32.70000076293945,-64.19999694824219,329.5212531546426,3.4632687891057348,33.94201563446313,TS,HU
8455,1975266N10325,1975,GLADYS,heading,True,103.59346184263332,0.6872428434424361,False,60.0,35,1975-10-01 12:00:00,27.900001525878906,-72.4000015258789,304.7132140567035,16.141147173344486,71.42793311664099,TS,HU
8853,1978242N26300,1978,ELLA,heading,True,67.32426961092926,0.7961247260839899,False,78.0,13,1978-09-02 06:00:00,31.399999618530273,-73.0999984741211,307.13213920848614,20.266416145784543,73.13427693729841,TS,HU
9099,1980245N16322,1980,GEORGES,heading,True,192.1677930174002,0.849530097152328,False,66.0,20,1980-09-06 00:00:00,29.69999885559082,-70.0,314.15191641062694,20.570799626068396,66.41888321544144,SS,SD
9216,1981244N30287,1981,EMILY,heading,True,425.2320791800455,0.5874738058103366,False,204.0,12,1981-09-03 12:00:00,35.0,-65.80000305175781,326.3069950880198,69.44756525345565,103.14057016543586,TS,TS
9339,1982257N20291,1982,DEBBY,heading,True,95.0254432726645,0.5537533956094799,False,138.0,6,1982-09-15 00:00:00,25.600000381469727,-71.0,359.7440031082452,32.20652103535316,32.46251792710797,TS,HU
9546,1984253N29283,1984,DIANA,heading,True,175.61514807166992,1.0,True,156.0,5,1984-09-09 18:00:00,29.399999618530273,-80.0999984741211,296.8602131375375,17.030938615410612,80.17072547787308,TS,TS
9647,1985197N29296,1985,ANA,heading,True,0.0,0.9748300059011167,False,54.0,6,1985-07-17 06:00:00,33.29999923706055,-67.19999694824219,335.55037204045067,10.042661538737859,34.492289498287164,TS,TS
9683,1985260N13336,1985,GLORIA,heading,True,1.9194272482064016,0.6173864937814708,False,126.0,41,1985-09-26 18:00:00,31.399999618530273,-76.19999694824219,328.05815434301655,14.320515743398966,46.26236140038242,TS,HU
9996,1988234N13339,1988,NOT_NAMED,heading,True,561.8428156878722,1.0,True,42.0,37,1988-08-29 18:00:00,31.5,-72.0,291.5817018978989,15.688578518681894,84.106876620783,TS,TD
9997,1988235N15317,1988,CHRIS,heading,True,134.16626782498167,1.0,True,54.0,28,1988-08-28 12:00:00,30.799999237060547,-80.80000305175781,337.83725339443265,8.801441757165676,30.96418836273301,TS,TS
10143,1989243N12339,1989,GABRIELLE,heading,True,345.45559755894675,1.0,True,60.0,46,1989-09-11 00:00:00,39.099998474121094,-61.599998474121094,270.0,34.78762825188853,124.78762825188852,TS,TS
10148,1989254N13340,1989,HUGO,heading,True,247.03439577735406,0.8016003515258041,False,78.0,47,1989-09-22 06:00:00,33.5,-80.30000305175781,319.78423745844,18.085105480088156,58.30086802164817,TS,HU
10280,1990279N36316,1990,LILI,heading,True,0.0,0.9481293813380679,False,60.0,27,1990-10-13 00:00:00,32.099998474121094,-72.0999984741211,294.07298216949783,8.098988723683915,74.0260065541861,TS,HU
10356,1991228N26286,1991,BOB,heading,True,0.0,0.4248052150750147,False,270.0,7,1991-08-17 18:00:00,29.0,-77.0999984741211,336.1086589167332,12.047508079795957,35.93884916306274,TS,HU
10522,1992297N26299,1992,FRANCES,heading,True,408.91325246526594,0.4012786312198849,False,156.0,4,1992-10-23 12:00:00,28.299999237060547,-61.29999923706055,347.36670369167484,43.410761908515724,56.04405821684088,TS,TS
10606,1993251N25293,1993,FLOYD,heading,True,267.4951692598239,0.39216141552600586,False,108.0,4,1993-09-08 12:00:00,31.0,-69.80000305175781,342.05359632808364,35.59885825094453,53.5452619228609,TS,TS
10708,1994229N11321,1994,CHRIS,heading,True,235.49469207617702,1.0,True,48.0,21,1994-08-21 18:00:00,30.400001525878906,-63.099998474121094,331.0606078520252,6.496668437199244,35.436060585174005,TS,TS
10785,1995154N17276,1995,ALLISON,heading,True,0.0,0.637742031693595,False,144.0,8,1995-06-05 00:00:00,27.599998474121094,-86.0999984741211,359.01454175312637,34.26414703941989,35.2496052862935,TS,HU
10790,1995193N17305,1995,CHANTAL,heading,True,346.96591827884674,0.5315836937299825,False,108.0,22,1995-07-17 12:00:00,29.30000114440918,-69.80000305175781,347.4472313708668,18.42625939463574,30.979028023768933,TS,TS
10801,1995220N14329,1995,FELIX,heading,True,79.46548726847385,0.4277557234010599,False,198.0,35,1995-08-16 18:00:00,34.79999923706055,-72.69999694824219,297.6880968527257,13.283442990147673,75.59534613742193,TS,HU
10810,1995235N13311,1995,IRIS,heading,True,497.8494699035744,0.40724535540197504,False,132.0,42,1995-09-02 00:00:00,26.0,-60.20000076293945,302.3828581842297,11.181653158236175,68.79879497400651,TS,HU
10815,1995241N11333,1995,LUIS,heading,True,0.0,0.6265270163088463,False,90.0,45,1995-09-09 00:00:00,27.100000381469727,-69.80000305175781,329.93826064709157,16.569057087196914,46.63079644010537,TS,HU
10905,1996187N10326,1996,BERTHA,heading,True,0.0,0.5509694724519245,False,120.0,29,1996-07-12 06:00:00,31.200000762939453,-78.5999984741211,331.65202442192464,13.509797159669674,41.85777273774505,TS,HU
11039,1997198N27267,1997,DANNY,heading,True,365.23038084525956,0.9143186788256804,False,144.0,20,1997-07-21 12:00:00,31.700002670288086,-87.5999984741211,351.1442509214491,26.363782025086465,35.21953110363734,TS,TD
11150,1998232N15312,1998,BONNIE,heading,True,238.96571544027796,0.7177518688249112,False,114.0,28,1998-08-26 12:00:00,32.70000076293945,-77.80000305175781,325.62286518317904,14.705248144627104,49.08238296144805,TS,HU
11154,1998236N13326,1998,DANIELLE,heading,True,249.04530739347547,0.4503211404697353,False,198.0,27,1998-08-31 00:00:00,27.899999618530273,-74.0999984741211,309.67547803278615,12.980720577762385,63.30524254497624,TS,HU
11283,1999251N15314,1999,FLOYD,heading,True,0.0,0.7703792847491382,False,96.0,31,1999-09-15 12:00:00,29.30000114440918,-78.9000015258789,329.2991996660585,15.231459229890053,45.932259563831565,TS,HU
11286,1999255N13336,1999,GERT,heading,True,70.98293028823043,0.9757671230129539,False,60.0,38,1999-09-21 00:00:00,29.200002670288086,-62.89999771118164,326.892715398345,15.698449941662489,48.8057345433175,TS,HU
11398,2000260N15308,2000,HELENE,heading,True,185.5655413890681,0.9336252248713146,False,96.0,25,2000-09-21 18:00:00,27.099998474121094,-87.0999984741211,339.31573174850314,17.96585440866516,38.650122660162026,TS,TS
11451,2001157N28265,2001,ALLISON,heading,True,480.60816155638594,1.0,True,300.0,4,2001-06-06 12:00:00,31.0,-95.20000457763672,357.0883047572158,32.62532161938543,35.53701686216965,TS,TD
11475,2001235N18296,2001,DEAN,heading,True,223.6632471276283,0.7437161170894699,False,126.0,7,2001-08-24 06:00:00,26.600000381469727,-70.69999694824219,344.21154715130405,21.41595235095584,37.204405199651774,DS,LO
11481,2001245N13326,2001,ERIN,heading,True,18.407313102194685,0.44547720858038126,False,150.0,36,2001-09-10 18:00:00,35.70000076293945,-65.4000015258789,326.9066151221815,6.311104310171256,39.404489187989725,TS,HU
11496,2001265N25296,2001,HUMBERTO,heading,True,488.35443758762506,0.7441143741198257,False,102.0,8,2001-09-23 12:00:00,31.0,-67.5,341.32652398652806,14.063803480441798,32.73727949391372,TS,HU
11508,2001284N28297,2001,KAREN,heading,True,194.92785879859377,1.0,True,84.0,4,2001-10-12 06:00:00,32.20000076293945,-65.80000305175781,333.1157791367743,8.559486391204986,35.443707254430706,SS,SS
11599,2002252N29289,2002,GUSTAV,heading,True,0.0,0.5606703325909143,False,120.0,6,2002-09-10 00:00:00,32.099998474121094,-75.5,300.4244189908597,10.907267247257874,70.4828482563982,SS,SS
11698,2003240N15329,2003,FABIAN,heading,True,479.212471173409,0.4903147966261926,False,102.0,35,2003-09-05 12:00:00,30.100000381469727,-65.30000305175781,345.8411516483627,22.036831005935493,36.19567935757277,TS,HU
11712,2003269N12322,2003,KATE,heading,True,376.9494440379775,0.35188771416619685,False,102.0,40,2003-10-05 18:00:00,31.399999618530273,-56.400001525878906,300.11593673438364,11.841381228699502,71.72544449431587,TS,HU
11785,2004214N30282,2004,ALEX,heading,True,338.69967645109386,0.6656953032035117,False,114.0,5,2004-08-02 00:00:00,31.5,-79.30000305175781,319.5297307107163,46.108380785831926,86.5786500751156,TS,TS
11801,2004238N11325,2004,FRANCES,heading,True,371.1239830515037,1.0,True,84.0,53,2004-09-07 06:00:00,31.5,-85.0,333.12631494551056,11.749153873453748,38.62283892794318,TS,TD
11806,2004241N32282,2004,GASTON,heading,True,80.94454678253052,0.6148631318416339,False,108.0,8,2004-08-29 12:00:00,32.79999923706055,-79.5,330.4104204373839,13.188173072973372,42.77775263558948,TS,HU
11884,2005185N18273,2005,CINDY,heading,True,239.80219486894302,1.0,True,138.0,7,2005-07-05 12:00:00,26.39999771118164,-90.40000915527344,342.4076644028838,16.46449704151538,34.05683263863153,TS,TS
11891,2005203N25285,2005,FRANKLIN,heading,True,134.79670228888753,0.8688962119034578,False,198.0,4,2005-07-22 18:00:00,27.399999618530273,-76.69999694824219,327.4467202104744,37.272757405402885,69.82603719492852,TS,TS
11898,2005217N13327,2005,IRENE,heading,True,506.49010568381107,1.0,True,102.0,38,2005-08-14 06:00:00,32.099998474121094,-70.19999694824219,325.4451091640253,18.903553085286386,53.45844392126105,TS,TS
11914,2005249N26281,2005,OPHELIA,heading,True,0.0,0.4631337350831836,False,354.0,8,2005-09-08 06:00:00,28.700000762939453,-79.5999984741211,318.69759783791164,52.78974663222521,94.09214879431357,TS,TS
11987,2006161N20275,2006,ALBERTO,heading,True,0.0,0.5389975414959574,False,168.0,8,2006-06-12 06:00:00,25.799999237060547,-87.4000015258789,354.05125971952015,41.655787443583115,47.60452772406296,TS,TS
12021,2006247N14321,2006,FLORENCE,heading,True,0.0,0.37304389909470265,False,198.0,28,2006-09-10 18:00:00,29.299999237060547,-66.0999984741211,335.9579190496854,12.140903036026058,36.182983986340616,TS,HU
12037,2006271N26307,2006,ISAAC,heading,True,47.822826345702474,0.7621018365863008,False,54.0,14,2006-10-01 06:00:00,32.79999923706055,-60.20000076293945,321.61048682497744,13.908794976549464,52.29830815157203,TS,HU
12213,2008241N19303,2008,HANNA,heading,True,0.0,0.9543577664615388,False,66.0,35,2008-09-05 18:00:00,29.899999618530273,-78.69999694824219,320.686093649226,11.479403063453796,50.79330941422779,TS,TS
12225,2008270N39325,2008,LAURA,heading,True,471.0152357022609,0.27476699382154024,False,96.0,17,2008-09-30 06:00:00,39.599998474121094,-48.79999923706055,331.2983342585596,9.907933003637078,38.609598745077506,SS,SS
12306,2009227N12328,2009,BILL,heading,True,0.0,0.4163597243864848,False,84.0,29,2009-08-22 12:00:00,34.099998474121094,-68.80000305175781,340.9076671305394,17.389153340261487,36.48148620972211,TS,HU
12402,2010236N12341,2010,EARL,heading,True,0.0,0.8243004038543441,False,84.0,38,2010-09-02 12:00:00,30.10000228881836,-74.80000305175781,332.15132689627836,10.817683535081622,38.66635663880328,TS,HU
12412,2010251N14337,2010,IGOR,heading,True,0.0,0.6361802420398127,False,84.0,45,2010-09-19 12:00:00,29.600000381469727,-65.5999984741211,332.3572440842473,11.915163994449225,39.55791991020192,TS,HU
12491,2011225N26302,2011,GERT,heading,True,571.1251824347995,0.8359142777062113,False,66.0,7,2011-08-15 00:00:00,29.600000381469727,-63.29999923706055,322.87508025875417,17.20464876275709,54.32956850400291,TS,TS
12501,2011240N10341,2011,KATIA,heading,True,396.9119351308508,0.37093113133218353,False,108.0,45,2011-09-08 06:00:00,31.5,-70.0999984741211,326.5333347392425,13.843562750853954,47.31022801161146,TS,HU
12503,2011244N37296,2011,NOT_NAMED,heading,True,530.3931010554485,1.0,True,36.0,7,2011-09-02 06:00:00,37.79999923706055,-63.70000076293945,359.96193146775937,42.67112851946481,42.70919705170542,TS,TS
12507,2011250N12324,2011,MARIA,heading,True,16.605757065763193,1.0,True,48.0,32,2011-09-14 18:00:00,25.799997329711914,-69.30000305175781,341.17467873482065,14.754653082963822,33.579974348143196,TS,TS
12526,2011310N29290,2011,SEAN,heading,True,471.66272374205414,1.0,True,72.0,15,2011-11-09 18:00:00,28.299999237060547,-70.5999984741211,313.3222235763785,13.181943026795677,59.859719450417174,TS,TS
12593,2012242N13333,2012,LESLIE,heading,True,0.0,0.7172482240754976,False,162.0,31,2012-09-05 06:00:00,25.399999618530273,-62.79999923706055,343.19465804520905,18.640868985563714,35.44621094035466,TS,HU
12772,2014180N32282,2014,ARTHUR,heading,True,23.007302296861255,0.7305414035272231,False,198.0,11,2014-07-01 12:00:00,27.500001907348633,-79.19999694824219,210.4905429891634,8.344465664526407,157.85392267536304,TS,TS
12785,2014210N10323,2014,BERTHA,heading,True,216.0077204928309,0.48601070754058157,False,108.0,27,2014-08-05 00:00:00,30.500001907348633,-73.4000015258789,357.50391927697507,28.025536187632042,30.521616910656974,TS,HU
12793,2014236N22288,2014,CRISTOBAL,heading,True,419.7647600967634,0.4263589305480027,False,144.0,14,2014-08-27 06:00:00,30.60000228881836,-72.0,0.16306027790883218,30.748662629323032,30.585602351414195,TS,HU
12812,2014285N16305,2014,GONZALO,heading,True,68.00579986435304,0.6247948987065698,False,90.0,19,2014-10-16 12:00:00,25.600000381469727,-68.69999694824219,339.8944289721812,24.858495149476735,44.964066177295535,TS,HU
12926,2015313N22289,2015,KATE,heading,True,598.1457555250538,0.8918552904165464,False,90.0,4,2015-11-09 18:00:00,25.0,-75.69999694824219,306.00224967641356,13.241863249908741,67.2396135734952,TS,TS
13093,2017224N22293,2017,GERT,heading,True,468.47605076609574,0.6538044340065947,False,84.0,13,2017-08-15 06:00:00,31.5,-72.30000305175781,355.68040802839,30.740652574933588,35.06024454654357,TS,HU
13115,2017277N11279,2017,NATE,heading,True,0.0,0.999224022365506,False,78.0,17,2017-10-07 18:00:00,27.600000381469727,-88.9000015258789,337.36493126218926,13.148812379201585,35.7838811170123,TS,HU
13182,2018186N10325,2018,BERYL,heading,True,152.3777571235964,1.0,True,132.0,29,2018-07-11 18:00:00,25.19999885559082,-73.80000305175781,345.40418418859525,18.995941380933342,33.59175719233809,NR,DB
13183,2018186N31292,2018,CHRIS,heading,True,0.0,0.4576037502035244,False,234.0,10,2018-07-07 18:00:00,32.79999923706055,-75.19999694824219,306.49913676761446,90.0,143.50086323238554,TS,TD
13237,2018280N18273,2018,MICHAEL,heading,True,128.6609055017747,0.5200233201696302,False,138.0,13,2018-10-10 00:00:00,26.600000381469727,-86.5,343.06663660608444,19.44869263635507,36.38205603027063,TS,HU
13310,2019236N10314,2019,DORIAN,heading,True,0.0,0.9503367490724391,False,102.0,46,2019-09-04 18:00:00,30.100000381469727,-79.69999694824219,338.90054831205316,14.638331506251353,35.73778319419819,TS,HU
13441,2020256N11329,2020,TEDDY,heading,True,4.0926220069082255,0.9181036428798768,False,84.0,34,2020-09-20 18:00:00,28.5,-63.29999923706055,305.71966420523336,19.112360595992108,73.39269639075877,TS,HU
13463,2020291N32305,2020,EPSILON,heading,True,382.29566046599894,0.4127065471550717,False,60.0,30,2020-10-24 00:00:00,36.099998474121094,-62.0,355.20942719619575,39.31930370855167,44.109876512355925,TS,HU
13534,2021182N09317,2021,ELSA,heading,True,398.96082770361846,1.0,True,66.0,27,2021-07-07 12:00:00,29.100000381469727,-83.5999984741211,349.85201836028,27.194399747371776,37.34238138709179,TS,TS
13558,2021239N17281,2021,IDA,heading,True,232.5366627163278,0.9099470851166289,False,138.0,14,2021-08-30 00:00:00,29.899999618530273,-90.60000610351562,320.3945631880044,9.208553221084408,48.81399003308002,TS,HU
13561,2021244N12339,2021,LARRY,heading,True,0.0,0.6794253126304591,False,48.0,36,2021-09-09 18:00:00,32.79999923706055,-62.099998474121094,328.93965970554956,12.417527651847303,43.47786794629775,TS,HU
13569,2021259N30286,2021,ODETTE,heading,True,218.3792060059826,0.4070334680260984,False,228.0,4,2021-09-17 06:00:00,34.099998474121094,-74.9000015258789,351.9988122183044,47.974776104706066,55.975963886401644,DS,LO
13726,2023193N37305,2023,DON,heading,True,503.1541387625184,0.65214602951565,False,240.0,17,2023-07-15 18:00:00,37.0,-48.650001525878906,344.69353504995536,20.7864491533816,36.09291410342627,SS,SS
13745,2023239N21274,2023,IDALIA,heading,True,265.84798848888636,1.0,True,42.0,44,2023-09-06 12:00:00,42.59999465942383,-62.0,281.37268127538493,47.439806579320596,126.06712530393565,ET,EX
