dataset_index,sid,season,name,detector,newfoundland_relevant,minimum_distance_to_newfoundland_km,closest_fraction_along_post_track,closest_at_track_endpoint,post_recurvature_duration_hours,recurv_index,recurv_time,recurv_lat,recurv_lon,pre_u_kmh,post_u_kmh,post_v_kmh,delta_u_kmh,nature_at_recurvature,status_at_recurvature
13117,2017280N32321,2017,OPHELIA,velocity,False,2119.9730630589434,0.022586707762899567,False,198.0,12,2017-10-09 12:00:00,31.299999237060547,-40.0,-1.1984300707114697,5.90922758708938,1.3899418852442869,7.10765765780085,TS,TS
13167,2018146N19273,2018,ALBERTO,velocity,False,1835.6680017514745,1.0,True,36.0,18,2018-05-30 00:00:00,35.400001525878906,-87.5999984741211,-5.840238337190854,5.6430331197668755,28.262036785908975,11.48327145695773,TS,TD
13182,2018186N10325,2018,BERYL,velocity,True,152.3777571235964,1.0,True,132.0,29,2018-07-11 18:00:00,25.19999885559082,-73.80000305175781,-6.032380568299822,8.931691072489459,25.945484651126126,14.964071640789282,NR,DB
13195,2018215N41326,2018,DEBBY,velocity,False,677.6497872877828,0.5196806778943609,False,108.0,13,2018-08-06 00:00:00,31.700000762939453,-50.29999923706055,-11.99335912359571,9.388243736571782,9.266243887046574,21.38160286016749,DS,LO
13213,2018242N13343,2018,FLORENCE,velocity,False,1277.7173067009596,1.0,True,36.0,71,2018-09-17 00:00:00,35.0,-82.19999694824219,-7.707013189766809,6.089759924653553,20.84904874585476,13.796773114420361,TS,TD
13219,2018251N13343,2018,HELENE,velocity,False,1822.261248511254,0.32386667464261903,False,84.0,27,2018-09-14 06:00:00,29.400001525878906,-37.29999923706055,-0.016949619158860174,6.085113552713115,34.74841457642462,6.1020631718719756,TS,TS
13222,2018255N37320,2018,JOYCE,velocity,False,1883.908325995635,0.0,False,168.0,10,2018-09-14 12:00:00,31.799999237060547,-44.900001525878906,-5.811284192823834,13.027164615612104,0.46331396174810546,18.83844880843594,TS,TS
13229,2018265N35315,2018,LESLIE,velocity,False,1054.4896539111944,0.06754166089440704,False,204.0,54,2018-10-05 12:00:00,35.900001525878906,-58.29999923706055,-4.2132895143569495,7.059507845391661,6.949682915284931,11.27279735974861,TS,TS
13237,2018280N18273,2018,MICHAEL,velocity,True,128.6609055017747,0.5200233201696302,False,138.0,13,2018-10-10 00:00:00,26.600000381469727,-86.5,-5.50132972787704,8.016432986560213,22.702295755868317,13.517762714437254,TS,HU
13244,2018300N25315,2018,OSCAR,velocity,False,605.4753319226534,0.43616662694271546,False,132.0,13,2018-10-30 00:00:00,27.0,-58.5,-8.773337406271226,10.020932707888932,21.77568550632974,18.794270114160156,TS,HU
13310,2019236N10314,2019,DORIAN,velocity,True,0.0,0.949237462605972,False,96.0,47,2019-09-05 00:00:00,30.700000762939453,-79.69999694824219,-3.6499894667007506,7.029845633091362,12.5094327823044,10.679835099792113,TS,HU
13312,2019239N32287,2019,ERIN,velocity,False,1292.7371315241073,1.0,True,30.0,8,2019-08-28 12:00:00,33.0,-72.9000015258789,-7.087854118237193,7.52007498719039,18.06918264932384,14.607929105427583,TS,TS
